,Unnamed: 0,id,sentence,label,codemixed
368,2575,44578,@USER @USER @USER Antifa. Yeah it's a fringe organization. Just like those wastes of humanity I grew up around. Most of em ended up meth heads and junkees. Some are republican alt-right activists. I guess we're all a product of our environment.,OFF,0
370,8936,37624,@USER Poor B she is desperate for attention so she tries to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who have lost their loved ones to grieve without you taking that away from them.,NOT,0
371,6102,36326,@USER yeah but xenoblade sucks,OFF,0
373,9834,39571,@USER   I looked over your record since getting a law degree and see ABSOLUTELY NOTHING meritorious or significant. You are one of the LEAST accomplished Individuals I have reviewed. What do YOU think you have done worth noting? Anything? @USER @USER @USER @USER URL,NOT,0
374,396,23159,@USER Ouch!,OFF,0
375,3439,38765,@USER Don't even presume to know what liberals feel or think.  I am liberal.  I am personally opposed to abortion in any but life-and-death circumstances.  But I am also personally opposed to imposing MY PERSONAL FEELINGS about abortion on anyone else.  So do us all a favor and STFU.,OFF,0
376,1069,59657,@USER I want to kiss your ass.,OFF,0
378,153,30517,@USER @USER @USER Have you seen or listened to your ANTIFA pals?,NOT,0
380,8337,90052,@USER You are right. We need to choose. Trudeau is a punk. Trump isn't worried about him. We as a country need to decide if we want individual liberty more than an overbearing centralized government telling us how to live and wasting all out money on bureaucracy. Like Obamacare.,NOT,0
381,11659,47202,@USER @USER Too bad he can’t write a law to take away the stupidity from liberals.,OFF,0
382,8149,58969,@USER Real victims of sexual assault/harassment see how liberals are politicizing this horrendous act of betrayal. It makes me so angry. I was a victim. But not to remember details? I call BS. PTSD still effects me to this day 42 years later &amp; 20+ yrs of counselling. Ask my husband.,NOT,0
385,8053,35038,@USER Cat fight URL,NOT,0
393,112,80561,@USER @USER There are many dumb arguments for gun control but this may be the dumbest and most common.,OFF,0
397,11012,91393,@USER @USER why don't ask Antifa how safe people feel ?,NOT,0
399,5691,65778,@USER @USER Indeed Americans need more gun control which means hitting your target. Can never have to much range time. ☺😊,OFF,0
400,7499,42047,@USER I was actually thinking you were joining antifa.,NOT,0
401,6632,62545,@USER and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion,OFF,0
402,13061,20257,@USER She is disgusting for doing this!,OFF,0
404,11117,90426,@USER @USER She is the daughter of her parents.  All illogical hypocrites.,OFF,0
405,3868,40207,@USER @USER And most Hillary supporters are racist liberals.,OFF,0
406,4329,74837,@USER @USER @USER @USER Totally fair. But the times it's happened to Serena in very important grand slam matches at the same slam. I get why shed be emotional. We're not in her shoes. Every match she is expected to win and it's clear she's not handling her nerves well anymore in these matches.,NOT,0
407,4423,27799,@USER Another Pile of B/S By the Former A-G !,NOT,0
408,12523,19954,@USER @USER @USER As a kid of legal immigrants I can attest you are 100% correct. They follow the law to the letter in most cases because they worked so damn hard to get her legally they won’t do anything to risk their status. The illegals have contempt for our laws and pull the scams 24/7,OFF,0
409,2138,80808,@USER She is unhinged and not to be taken seriously by anybody.,NOT,0
411,4094,12282,@USER @USER @USER We need gun control laws to be safer and changed in Florida. This is why I am voting for the Democrats to help make our environment and health care better for us all! Please get out and vote!,NOT,0
414,5245,34020,@USER And apparently Serena’s cheating and temper tantrum was the only pathway to this endeavor.,NOT,0
415,12383,80715,@USER Only for conservatives. Liberals elevate the person and make them their Presidential nominee. Only a person like Trump seems immune.,NOT,0
416,11505,71246,@USER Why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant. That way; we can show your concern for us. From where I am standing; you are just another bitter polutician. Charity begins at home baba.,OFF,0
417,3429,31839,@USER @USER Is this #occupy romper room?,NOT,0
418,964,36136,@USER Best not stray off message. We need to be using every death to blame guns and push for gun control. Talking about actual causes distracts from that. 🙉 #gunsense,NOT,0
421,2472,67537,@USER @USER Libertarians and conservatives working together to achieve authoritarianism...shock.  The name PPC (similar to PRC) sure was a good choice for them.,NOT,0
423,13148,12564,@USER @USER she is a Private URL,NOT,0
424,9552,99207,"@USER @USER @USER Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control"".""",NOT,0
425,11795,20028,"@USER This is not the will of the people, since you did not ever mention your intention during your campaign except the vague reduce the size of government"" which we al interpreted as provincial government. You can bet your ass we are not going to forget this""",NOT,0
426,3080,11850,@USER @USER @USER If you think billionaires are truly liberal than you are the fool. They are playing their part in public but if they were truly Liberals homelessness would end. You are being played like a fiddle,NOT,0
427,10665,83314,@USER @USER @USER Innocent people don’t resign. We know liberals love sexual predators. That is why you are OK with Keith Ellison assulting several women with police reports to support it.,OFF,0
428,480,59395,@USER Liberal MP Leona Alleslev’s decision to cross the floor &amp; join the Conservatives would seem to be a betrayal of her supporters. Did she consult those who voted her in? Seemingly it’s legal? Imagine if #DougFord decided to cross the floor &amp; become the Liberal Premier. 🤔 😂,NOT,0
431,13028,62891,@USER @USER @USER @USER empty your mind and god shall speak. To you? Through you? If you are wise increase in abundance. But surely I'm a fool who has not seen the most powerful who has ascended? Or descended? How times are rare but his messages are absolute.,OFF,0
436,7135,88916,@USER Liberals ruin everything.,NOT,0
439,8938,61303,@USER I met him several years ago. He is the shorter than you’re expecting man.,NOT,0
440,11040,43851,@USER @USER @USER please get OFF first take! You yell wayy too much and you seem like you are being a asshole. When you are on set I litterly can't hear anything but screaming. Its obvious @USER dont like you and @USER and @USER was like dude stfu!!,OFF,0
441,10840,66458,@USER Fuck 😩 I didn’t realize it until I got on and finally played it again,NOT,0
443,348,17391,@USER The Liberals are mentally unstable!!,OFF,0
445,11604,58699,@USER If someone is being too nice to you at happy hour and asking probing questions about what you do at Pub Citizen....make sure to troll them and say you're with Antifa or something.,OFF,0
446,9729,24520,@USER It's about time the #gunsense crowd started calling for police to be disarmed. No more gun control exceptions for the police! At least you're being more logically consistent in your quest to have criminals be the only ones with guns. 🤦‍♂️🙄,NOT,0
448,5224,78835,@USER @USER He is on the practice squad and they did sign Soldier to play LT.  Granted I would of preferred they did more on the OL but they made changes.,NOT,0
449,10680,34027,@USER @USER No one gives a shit and no one will miss her! Sorry @USER will! URL,OFF,0
451,12285,61363,#Republicans #Conservatives @USER wet dreams: Step 1: Confirm predator as SCOTUS judge Step 2: Eliminate women's choice Step 3: Eliminate non white's voting rights Step 4: Eliminate women's voting rights Step 5: End immigration,OFF,0
454,2296,67187,@USER fuck off  URL,OFF,0
455,8722,98927,@USER Go after NRA if they allowed gun control this wouldn't happen.,OFF,0
456,5119,22520,@USER If you are prepared to go through the necessary training and background checks then you should be able to carry a concealed firearm.,NOT,0
457,5544,56679,@USER No worries !  Thank you for responding can I ask you a question I find it very interesting? Can you tell me why you are an atheist I'm just curious.,NOT,0
459,9412,36187,@USER @USER @USER Because the possibility she was honoring the woman's request for confidentiality isn't a thing conservatives be capable of grasping.,NOT,0
460,11032,93553,@USER You are. But you are also sick and that alerts my doctor side.,NOT,0
461,11149,43190,@USER I know she is 15 but I still don’t think it’s real,NOT,0
463,1358,61082,"@USER i think she and her team imagined it all and now she is a victim in hiding from her abuser"". Kavanaugh and his family, friends ever imagined it, never.""",NOT,0
