,Unnamed: 0,id,sentence,label,codemixed
539,4975,71576,Cory Booker and the Democratic Party of KKK's Robert Byrd #PJNET #MAGA #TrumpTrain #TrumpTrain2020 #corybooker #MAGA #KAG #KeepAmericaGreat #PresidentTrump URL URL TW352,NOT,1
541,10404,70010,@USER @USER @USER God will take care of @USER  He is down but he was never totally out,NOT,1
543,8899,64154,@USER @USER @USER I thought conservatives were the ones trying to rewrite history? 🤔 URL,NOT,1
547,11983,94168,🇺🇸 VOTE LIKE YOUR LIFE DEPENDS ON IT ... BECAUSE IT REALLY DOES !!! 🇺🇸 #DrainTheDeepState #MAGA URL,NOT,1
548,8924,57019,@USER Sad day for all liberals 💃💃💃💃💃💃💃💃💃💃😂😂😂😂😂,NOT,1
549,5419,81547,@USER @USER @USER This is what is driving conservatives crazy. A GOP that won't stand against a dirty liberal mob. #WakeUpStandUpSpeakUp,NOT,1
550,8720,95860,@USER @USER Correction: Liberals deliberately distorting.,OFF,1
555,9975,73310,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He looks familiar....serial female abuser maybe??,NOT,1
556,5043,49940,@USER @USER @USER @USER Now Comes The Pain...........  #MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  #WWG1WGA URL,OFF,1
557,469,83457,@USER @USER Wow!!! Never thought I'd see the left actually admitting they want to shut down free speech unless it's their own. At least they are admitting they are the  facist. After all they did create the 2 most facist groups...ANTIFA and KKK.,OFF,1
560,12403,27110,@USER @USER @USER Don't believe it more insincere talk from the Callous Conservatives. URL,NOT,1
561,5402,64056,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,NOT,1
563,4419,57761,The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA URL,NOT,1
564,6491,21728,@USER @USER Another Democrat scam.  Republicans don't fund terrorist groups like ANTIFA to threaten people.  ...but go ahead make it look real,OFF,1
566,9125,41807,@USER @USER You are funny 😂 URL,NOT,1
567,8354,69448,@USER Unless he is a contortionist. 😂😂😂,NOT,1
568,12871,25369,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Bill Clinton 90s Gun Control law which banned Assault Weapons was effective public safety policy which the NRA worked to undo it during the Bush years. Clintons are profiles in courage to take on GOP &amp; beat the NRA. Weak NRA Bernie voted 5x for NRA.,NOT,1
569,363,90575,@USER @USER Boi if you don't,NOT,1
571,9059,57453,@USER @USER Exactly,NOT,1
572,9479,32432,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER They will try don’t want attention on released FISA documents,NOT,1
573,1269,45643,@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,NOT,1
575,7105,17853,@USER Only got Woman anatomy model and connect crewneck 😩😩😩,NOT,1
578,9005,20386,"@USER Reimu just chuckles over how stern Kogasa is but... it does feel nice knowing she cares a lot. Also... One of her hands maaayy be stroking Kogasas back while she is trying to keep steady.  Heh. As long as no pesky Youkai tries to go at you, I'll take a nice vacation~.""""",NOT,1
582,11805,77392,@USER Go to hell! This is NOT Queen for a Day. I believe you less and less with every bit of bullsh*t you pull. You're nothing but a lying Demonrat! #MAGA #Trump2020,OFF,1
583,6354,60977,@USER @USER I respected Ron Paul and Dennis Kucinich most in congress,NOT,1
584,8858,60611,4.5 million kids in poverty a screwed up Universal Credit system  Brexitshambles an Economy teetering on the brink  ...the list is endless and the common factor &gt; @USER building a country fit for nothing,OFF,1
586,9073,14917,@USER Shit...,OFF,1
593,553,93056,@USER @USER He is delirious!,OFF,1
595,9109,83612,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No he is the the bodyguard....,NOT,1
597,3301,26460,#treasonousgoverment california Tries New Tack on Gun Violence: Bullet Control URL,OFF,1
599,7741,32143,@USER @USER Max is the boss. The conservatives shouldn’t have made such a weak dud as their leader this wouldn’t have happened. Scheer tries to cater to the left wing crazies. He should be all in on freedom of speech but he coward on that. He takes the same positions as Trudeau on NAFTA,OFF,1
601,7901,64459,@USER Forevaaaaaaaaaaa 👯‍♀️ URL,NOT,1
603,1381,48200,@USER .@USER Me thinks you are TERRIFIED of Americans seeing the declassified docs! We conservatives like transparency which seems to be a dirty word to u dems. PS WE HAVE NO WORRIES ABOUT OUR GREAT PRESIDENT!  #DeclassifyItAll,NOT,1
604,43,70999,.@USER @USER @USER @USER @USER  PLEASE vote NO on Kavanaugh. He is not fit for SCOTUS and allegations about women and shady financials should disqualify him.    #RuleOfLaw matters. #MeToo #CountryOverParty #WithdrawKavanaugh  #StopKavanaugh,NOT,1
606,3538,62318,@USER Trump's MAGA. Hee haw!!!!,NOT,1
610,5163,38990,@USER Did the view just exposed crooked Hillary through Omarosa? 😂😂🤣🤣,NOT,1
611,8532,36789,@USER @USER Bitch I wanna know,OFF,1
615,6499,93229,@USER Here she is @USER 😞,NOT,1
616,5232,22968,@USER @USER Liberals are in full meltdown today...fun to watch...,NOT,1
617,12167,77069,@USER @USER @USER He is a good man.,NOT,1
619,7762,65686,@USER @USER I don't trust @USER,NOT,1
623,2505,20018,#QAnon  #MAGA  Q Drop 2236  URL URL,NOT,1
626,3331,63615,@USER @USER No way does John Lewis have to apologize to anyone he is a hero ❤️❤️,NOT,1
627,10899,99547,@USER ORourke is just one more ignorant gun control freak........don’t know what they are talking about!!!!,OFF,1
628,7754,15789,@USER @USER man he is so fine,NOT,1
634,9246,50519,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nope.,NOT,1
638,4205,63138,@USER That she is holding a benz car key 🔑,NOT,1
639,10177,18964,@USER @USER @USER GOV Brown needs a class on #MAGA 101. Also need a swift kick in the pants for insulating @USER .,OFF,1
640,9940,50663,@USER //HE IS A DETECTIVE SO I MEAN  I GUESS THEY COULD WORK TOGETHER,NOT,1
642,12397,90113,@USER so you're Fascists *and* AntiFa? URL,NOT,1
644,4226,55189,@USER @USER @USER @USER Ask the UN why? Ask liberals why?,NOT,1
645,10933,51146,#Leftists and #Commies in the #USA are going to get a little bit riled up me thinks?!  😆  #MAGA #MBGA #MCGA #Socialists #Lefties #Conservatives #Patriots #MEGA #Trump #Democrats #Republicans URL,OFF,1
646,10053,73169,@USER I am so proud of my colleague Anjali Van Drie! She is such a deserving recipient of the Florida Association for Behavior Analysis-Charles Kimber Public Service Award. #ABA #Leadership #ChampionForFamilies,NOT,1
647,8854,72259,@USER And he was right,NOT,1
648,5854,44275,@USER @USER @USER @USER He is an awesome dog. Almost worth the trip,NOT,1
654,1334,72091,"REPORT: Christine Blasey Ford ‘prepared to testify’ — but there are some catches""  URL #TCOT #MAGA #RedNationRising""",NOT,1
655,2924,42258,@USER @USER @USER @USER @USER Most people do not understand what an assault rifle is!  Makes their statements regarding gun control stupid!,OFF,1
656,3190,98805,@USER @USER @USER @USER @USER @USER @USER This is why I have so little time for liberals and Democrats. Rather than allow democratic process they will deliberately attempt to subvert it to get what they want. Why should anyone believe the claims against Kavanaugh in the face of this. URL,NOT,1
658,11065,41278,@USER @USER @USER No just imagining if we found a picture of Bret holding a woman like this. Liberals will go insane,OFF,1
662,4070,68995,@USER But Tinubu is supporting this monster against us. The biggest Yoruba traitor of the modern days Yoruba politics is Tinubu!,OFF,1
664,8998,43261,@USER I'M ALMOST SHOT BY LA GANG MEMBER/ILLEGAL IN TRAFFIC 9/5/4.45 PM MY BELIEF IN THE 2ND AMENDMENT:REACHES ABSOLUTE:CRIMINALS WANT VICTIMS UNARMED:PIX LATER: NRA GUN CONTROL RIGHTS GRAB FALSE FLAG 2A #ICE POLSI FIENSTINE TRUMP,OFF,1
671,208,64577,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER HONORED TO BE INCLUDED WITH ALL THESE FINE PATRIOTS ! THANK YOU RENA ! #MAGA 🇺🇸😀💕🇺🇸 DEAN !  @USER URL,NOT,1
672,4195,32276,@USER @USER @USER @USER He is evading suspension,NOT,1
674,574,21099,@USER He’s going down with the rest of them #deepstate #ObamaWorstPresidentEver,NOT,1
675,9217,13552,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Good vibes going towards Robert!!!,NOT,1
676,722,86958,@USER Good!!! This will surely show us how croocked he is. 😂😂😂,OFF,1
677,6809,86104,"@USER @USER @USER Hey Mary, did you see this on your profile followed by no one you know"" Twitter trying to keep conservatives from connecting. #StopTheBias URL",NOT,1
678,10210,38641,"The Senate and the Supreme Court Have Been Granted Too Much Power""  URL #TCOT #MAGA #RedNationRising""",NOT,1
679,12284,81327,"@USER @USER @USER @USER @USER If you read this thread @USER seemed to imply that the views and actions of Soros are the same as everyone on the left"" (i. e. if you are ""left"" you support Antifa)... did I misread?""",NOT,1
684,8292,95570,@USER Are @USER and @USER all over this?   Gun control Utopia Chicago needs them right about now.   #JustDoIt #UsOpen #Serena #MAGA URL,NOT,1
689,7423,36137,@USER What the earthy fuck is RACKET ABUSE??????  A fake-ass penalty. Have you ever put down the donuts and watched a men's match??????,OFF,1
690,5982,21527,@USER For the best night sleep in the whole wide world...,NOT,1
693,551,58189,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ‘😂.... it’s ALL about MAGA for me....as a very dear friend says   •1Million followers and $1.95 will buy you ☕️😂  #FACT,NOT,1
695,5191,33006,@USER @USER He is probably dying due to dog fumes😂,NOT,1
696,4844,63429,@USER @USER @USER @USER LMAO. Conservatives lecturing about conspiracy theories. THAT is funny.,NOT,1
701,10983,72205,"@USER @USER @USER @USER Please source the video where these antifa"" where violent towards you. let's see your sources.""",NOT,1
704,9567,48156,@USER As if....,NOT,1
707,2448,26365,@USER @USER @USER Says the little commie thot. I bet that $20 is more than your hourly rate,OFF,1
710,7502,29007,@USER Full truth and justice.... URL,NOT,1
712,6070,70678,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thought I'd share a boob picture too! URL,NOT,1
715,11702,94450,@USER @USER @USER @USER @USER @USER @USER @USER @USER  Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL,OFF,1
717,7529,92079,@USER YOU ARE HELPING THE #RedWaveRising URL,NOT,1
720,4128,85472,@USER Please tell that to your fellow Soros Lackies of Antifa,NOT,1
721,7013,72396,@USER Amen. He is.,NOT,1
722,1656,53458,@USER This shit gon keep me in the crib lol fuck it,OFF,1
726,8259,30101,...Or conservatives trying to get Bill Clinton... you get the idea. URL,NOT,1
727,12799,48344,@USER you always have such a lovely way with words......you are one wonderful person.....the biggest of hearts.  Thank you so much for that '),NOT,1
728,828,93778,@USER You are an absolute dick 😡,OFF,1
729,8078,70675,@USER Lol he is literally incapable of this.,NOT,1
731,6388,98340,@USER @USER @USER Who's paying for your tweet? Antifa?,NOT,1
732,4101,73082,@USER @USER @USER blocked me also. I don't even know who he is,NOT,1
733,5186,16525,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Exactly that’s what liberals don’t understand we WILL DIE FOR OUR LOVED ONES,NOT,1
737,7216,48951,@USER @USER @USER @USER is anti-gop. He is part of the “Trump Party” and he is hoping for a pardon for ripping off hard working Americans.,OFF,1
738,4685,65862,@USER @USER you are totally disgraceful with you name calling....disgusting,OFF,1
741,9084,16312,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank you Laura for bringing President Trump supporters together!  Following all #MAGA Patriots!,NOT,1
742,5313,57758,‘WHOA-BAMA!’ Dismayed Michelle Obama fans suffer sticker shock over price of book tour tickets URL #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #nyc #boston #baltimore #cleveland #chicago #milwaukee #denver #philadelphia #la,NOT,1
746,5032,63560,@USER Some days you are Louis Winthorpe III before he met Ophelia. URL,NOT,1
748,11255,40695,@USER This not not antifa....it's a bunch of cry babies in Toronto.,NOT,1
749,7950,18205,@USER @USER Advocating for herself is ridiculous fam?,OFF,1
753,9753,48932,@USER @USER @USER @USER # doesn'tunderstandmetaphors,NOT,1
754,9045,70295,@USER this is the guy who put us on the original 100 antifa in C'Ville and signed it 'you're welcome',NOT,1
758,8303,93373,"@USER Thanks. So the large corporates are going to have to take it on the nose""?  Reason for asking is that they:  1/  Employ a few people in UK, who might not want to see their emplyers leave, and 2/  Represent part of many peoples pensions  @USER",NOT,1
759,11167,83024,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa tell the truth?,NOT,1
761,3184,82139,"@USER @USER @USER @USER  Flake shld end his search for relevancy"". He's RINO filled w hatred for POTUS. #Despicable behavior""",OFF,1
764,12425,73376,We stand with Kavanaugh 🇺🇸 MAGA URL,NOT,1
766,12998,91613,@USER almost gets the pick 6  Darn flag. 😁 URL,NOT,1
769,11035,94902,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Killing the number is finishing your time... No parole... You are done,NOT,1
770,1487,25729,@USER @USER He's a crook #TrumpTime URL,OFF,1
774,326,90912,@USER Notice how everyone avoids this tweet ☝️☝️  They might think you are referring to them. 😂😂  But not me comrade. I stalk everyone. 🤟🤟,NOT,1
