,Unnamed: 0,id,tweet,offense,codemixed
4082,4082,1.583225505263673e+18,@MASK You can name any day hijab day but not Mahsa Amini’s birthday! It is a disgrace to all the movements going on in Iran for freedom of speech and actually everything!,0,0
5903,5903,1.5858620295792845e+18,@MASK @MASK @MASK we need reserve days in world cups. You can’t have the biggest tournament of the year cancel matches due to weather. It’s unfair and you will never have the best teams face off in the semi finals. If cricket has to go global we need a better solution!,0,0
5354,5354,1.583577187596538e+18,@MASK marxist wokeism is destroying a generation 😵‍💫,1,1
5487,5487,1.36409770516582e+18,"@MASK It is the duty of Indian citizen to support farmer's bill because in a long term basis it would help the Indian real farmers. CAA also is with regard to Indian internal matter, free to decide Indian govt. ",0,0
5730,5730,1.5809257026015764e+18,"and void. In the case of the other four, the court held that the advisory committee that submits a ""report"" to the sanctioning authority on the prosecutability of the accused under the UAPA did not apply its mind and automatically forwarded the advice. This, too, is an (7/13) ",0,0
9468,9468,1.5800727982609572e+18,AG: It's a very grey area. The parliament has gone into the procedural part.   Chidambaram: Laws travel far beyond what the Ld. AG is summing. Lordships has now said every action will be tested on proportionality. Even economic policy can be tested.  #SupremeCourt #Demonetisation,0,0
6003,6003,1.5858544115861422e+18,@MASK Let’s talk the same in next year CWC. BCCI does the same.,0,0
7211,7211,1.120611234078806e+18,@MASK @MASK  # in Goa Colvae jail-CCTV cameras not functioning? inmates beating other undertrials.CCTV should be in working condition in all area of jail to record the abusing/beating cases of inmates-in jail Human rights worker ignoring this violations.,0,0
4697,4697,1.5771445587520102e+18,"If these ppl just said that it a religious occasion,so others must not participate,its OK What is galling is the underlying theme of Love Jihad-that Hindu wives,sisters&daughters will get seduced by Muslim men-same argument used for economic boycott of M electricians,plumbers etc ",1,0
7049,7049,1.1803774271569756e+18,"@MASK @MASK @MASK Before I delve into the article - want to point out the oppressions within Criminal Justice- NCRB Report 2014:  21.6% of undertrials are from SC, 12.4% are from STs. Their total population in India =24.2%, their share amongst prisoners = 34% #Mentalhealth #CriminalJustice #Caste",0,0
5129,5129,1.5837786558969037e+18,"Reason has always existed, but not always in a reasonable form. Ask Brian, he'd know. ",0,0
7200,7200,1.1253853202189312e+18,@MASK I think the SC and all subordinate courts should apply this new cutting edge tool in the justice delivery system where all questions and answers are sweeped under the carpet and criminals and undertrials  released out of prison. We can dispose off lakhs of cases  #CJIRanjanGogoi,0,0
2398,2398,1.58197993059781e+18,"@MASK @MASK Our women were made to breastfeed white babies whilst their own children starved. Flogging, lynching, amputating body parts, raping, torturing were just some of the cruelty inflicted on our ancestors. Have you seen how our ancestors were transported on those slave ships ",1,0
3821,3821,1.583736546938585e+18,@MASK @MASK @MASK So far how many Hindus are beheaded by Muslims in India?,0,0
723,723,1.5820039387981005e+18,"@MASK That’s why ive been voting for the least bad option for years.A mediocre political soup without real policies or intention to act on the will of the people.Any party that vows to tackle the illegal immigration,Pakistani rape gangs and the pursuit of multiculturalism gets my vote. ",1,0
651,651,1.5820057553934991e+18,"@MASK It is nothing new to the Ethiopia gov reject Au’s requests #TigrayUnderAttack   Never taken action while committing genocide, rape, bombing to the people of #Tigrayan #TigrayGenocide   @MASK  @MASK @MASK @MASK @MASK @MASK @MASK @MASK ",0,1
7097,7097,1.168434433172525e+18,"@MASK Sinc when has law started giving options of detention to undertrials. Ok sibal is appearing, send him to Nahan instead of Tihar.",0,1
5048,5048,1.580723983703761e+18,Please support Everyone frnds ✍️  #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो,0,1
9146,9146,1.5802492073653043e+18,"GPS चिप के प्रचार करनेवाले न्यूज एंकर कहा चले गए जो डींगे चलाकर लोगो को बेवकूफ बना रहे थे, 2000 नोट पे चिप लगी है। #Demonetisation ",1,1
6083,6083,1.5858483949245932e+18,@MASK @MASK @MASK Ye Hai gender equality sahi Mayne me,0,1
845,845,1.5819994680055808e+18,@MASK @MASK @MASK @MASK @MASK @MASK Such backward thinking people my God These man have no concept of marital rape And these guys aren't married even Just because you are in a relationship doesn't mean you can force yourself on someone  I am genuinely disgusted by the way some people think,0,0
6392,6392,1.5858279159035535e+18,"@MASK @MASK Hate to say this- Ind vs Ned was boring, real exciting match was Zim vs Pak😀, this guy called Raza is special, hope IPL teams are 👀",0,0
1430,1430,1.5688552812743557e+18,"@MASK @MASK With already 2 Laws criminalising #MaritalRape, the requirement of a new law is simply a facade by lobbies to run their Bail business which got hampered by Arnesh Kumar Vs State of Bihar judgement.  #BoycottMarriage #MarriageStrike ",0,1
1066,1066,1.575451558682456e+18,"@MASK This is not only a classic example of ""exceeding the brief"" but also amounts to ""rape"" of the institution of marriage in Sanatan Dharma at least - can't say how it'll affect the Abrahmic faiths. It'll only encourage frivolous claims of #Marital_Rape and endless litigations. ",0,1
7628,7628,1.5858472431725647e+18,@MASK @MASK @MASK @MASK Had this pedo Baldy been my forefather then I would be sitting in the US or the UK in some luxurious  manson. must be yours since the pic triggered you.,1,0
8615,8615,1.5568766392244838e+18,@MASK @MASK @MASK He resigned from Congress in 1930.  When did SUBHASH CHANDRA BOSE meat GOLWALKAR bro?? Can u share the link,0,1
1985,1985,1.60077462680388e+18,"राष्ट्र की सुरक्षा से खिलवाड़ करने पर मीडिया पर कठोर कार्यवाही की जाए। मीडिया को सुरक्षा की जगह से ग्राउंड रिपोर्ट करने पर कठोरतम प्रतिबन्ध लगाया जाए। जैसी गलती मीडिया ने पुलवामा और मुंबई हमले के समय की थी,अगर वैसी वापस किसी भी हालत में न हो। @MASK @MASK @MASK ",0,1
5300,5300,1.583582041144103e+18,i’ll be back every 2-4 months to remind all of u that i have her btw,0,0
4800,4800,1.576959428095398e+18,"@MASK @MASK @MASK What the fuck is 'vigilantism'. Did you ever dare to call Islamic Jihad as ""Islamic Jihad"" and love jihad as ""Love Jihad""? No because that wets your pants and sar tan se juda is real threat for you. ",1,1
3386,3386,1.5835416526515077e+18,Apparently for the kids history books each of the two covid 19 and delta virus were man created 100% and that’s weird stiff,0,0
3963,3963,1.583733250144764e+18,"appearances maybe once or twice a month and sometimes longer leaving the wives to raise them boys.  Sasa jana evening a 13 year old boy stubbed a 17 year old boy with a knife. Both boys are Muslim and in both cases the father's were not around. We the neighbors had to intervene, ",0,0
7219,7219,1.1197886781492346e+18,@MASK Its pragya ! Correct yourself undertrials ke liye yeh maniniye shabd nahi hai,0,1
8308,8308,1.5825694581361009e+18,"@MASK @MASK Alag hi charas boye rakhte hain Aapiye - koi gajani hai, koi bhagat singh koi sardar patel koi aadi purush Sri Sri 108",1,1
4990,4990,1.5808770276697866e+18,"About 90 per cent of leadership positions in Indian media are occupied by upper caste groups with not even a single Dalit or Adivasi heading Indian mainstream media, according to a new report. ",0,1
4885,4885,1.5768397853560873e+18,"@MASK Irrespective of what he may or may not be saying? This newly found love for Hindus and Garba,  WHY IS IT RESTRICTED TO MUSLIM MEN?  Do YOU men not also want to bring YOUR WOMEN? or better still let them come on their own also!  NOW stop your LOVE Jihad, al taqiyya propaganda! ",0,0
7298,7298,1.5859111187859374e+18,✨🙏manifesting commissioners🙏✨,0,0
7218,7218,1.1197999703940996e+18,"@MASK @MASK @MASK @MASK Yes, so does the costs of every undertrial, it might have been more for Kasab since he had to be secure, so they can get more information. Just coz we are having to spend money on undertrials, do we shoot everyone down with no trial?",1,1
3359,3359,1.5835430714042696e+18,Here is COVID-19 in one sentence:  Lots of people getting paid lots of money to kill lots of people...,0,1
7216,7216,1.1198501403138703e+18,"@MASK I feel her detention, pending chargesheet, itself was wrong. We can't keep undertrials in prisons for years.. it is punishment in itself. Also, Custodial torture in India is difficult to prove, but common.  But, she is a bad choice to be a lawmaker.",0,0
1835,1835,1.3040692050845655e+18,Ok. Let’s shed the urban planning terms & talk 💰 . What is the cost/benefit analysis &  return on investment if we preserve/conserve some open space for flood water control/ retention vs fixing roads say... every 6-9 months?,0,0
2665,2665,1.575496394718126e+18,"ISRO, Tejas and Brahmos are making me feel proud Indian. Cheers ",0,1
1383,1383,1.5688808495711887e+18,Tw// rape . . . . . . .  Twitter shows you idiots from this country who can't differentiate between marital rape and having consensual sex it's so so so sad and frustrating wtaf is wrong with them,1,0
7828,7828,1.5850228598058516e+18,Childhood of Kasaab had no right to study Gita and celebrate I'd by new clothes because his God Fathers remain busy in finding markets like Ukraine. 90% public is not searching peace by concord in wisdom and Divinity so that Bhagat and Godse can be hanged easily.,1,1
7092,7092,1.1696236165117952e+18,@MASK A lot of convicts and undertrials must have asked for the same but denied since they r of common status. Isnt law supposed to be equal for everyone.,0,0
9565,9565,1.5797519085623296e+18,@MASK I thought it was demonetisation and GST.,0,0
3736,3736,1.5820332562913812e+18,@MASK @MASK @MASK @MASK Beta apne braman dalit ka dekho pehle 🙄 smje na   padho pehle apne khudka fir kisipe ungli uthana,0,1
1849,1849,1.3036287856155935e+18,Flood Advisory issued September 09 at 4:29AM CDT until September 09 at 6:00AM CDT by NWS The National Weather Service in Austin/San Antonio has issued a * Urban and Small Stream Flood Advisory for... Blanco County in south central Texas... Burnet County in south central Texa…,0,1
7224,7224,1.1195661155822223e+18,@MASK @MASK 3)   Ask Amnesty  International about the role of IPS Officers on undertrials in India ...  Ask your seniors about the torture the suspects have to bear in the Police Custody during investigations ....  @MASK,0,1
9900,9900,1.576853533999047e+18,"@MASK please speak about petrol inclusion in GST, Incentives for farmers, Income tax slab, Demonetisation, And what is your vision if congress comes to power. And if possible after 150 days extend it further 75 days and visiit those cities where bjp is ruling. ",0,0
1682,1682,1.5466637598417303e+18,Before you start bashing any political party for flood in Karachi pls do remember the Management of DHA & those who took the responsibility of reinstallation of Gujjar nala to prevent urban flooding,0,1
4374,4374,1.5390533270019195e+18,@MASK We have nothing to do with whom they marry at what age. The problem is producing dozens of children which can controlled as government brought triple talaq,1,0
2217,2217,1.598603929277071e+18,Tanaav is so close to reality ke ek baar ko laga Kabir sach me Indian army me hai,0,1
4110,4110,1.5832173342478213e+18,"@MASK I don't know. A 7 year old should *never* have to wear the hijab. Any parent or teacher forcing it on a 7 year old should be sued. How can a 7 year old be exercising ""freedom of choice""? ",0,0
