,Unnamed: 0,id,tweet,offense,codemixed
4007,4007,1.5619325884023685e+18,"If Savarkar, Hegdewar, Golwalkar, DeenDayal etc are such stalwarts, why doesn’t Modi ever talk about them when he travels overseas? Why doesn’t he educate foreign leaders/media about these alleged legends? @MASK @MASK @MASK",0,1
1775,1775,1.5771215470173427e+18,"@MASK @MASK @MASK Love jihad… kion ki wahan inke ghar se sirf gents hin jate hain , ladies ko tammbu ke undated chips ke ",1,1
3086,3086,1.5847828236466913e+18,"@MASK @MASK Indira Gandhi Khan, Rajiv Gadhi Khan were muslim PM",1,1
2811,2811,1.5856739574996132e+18,@MASK Sir.sikander raza ko ipl mein contract milna chahiye. Kya lagta hai aap ko.,0,1
1640,1640,1.5789738252950692e+18,@MASK Jab Modi Abbasi ban sakta hain toh Baki Shree Krishna banane ka sapna bhi naa dekhe 🤬🤬 Pahle Modi ko bolo Ghar Wapasi kare..,1,1
1973,1973,1.5808588545100718e+18,@MASK @MASK @MASK Wahi ker rahy hy jo Madhya Pradesh ky MP Fagan sing Kulsty ker rahy hy chuna laaga rahy hy Samaj ko or Political reservation khaa rahy hy,0,1
1618,1618,1.5797423144736113e+18,@MASK Ghar wapasi mein aapka swagat hai,1,1
1153,1153,1.582051206276731e+18,@MASK @MASK Hazaro teacher professor hain aaj bhi jo dalit Hindu students ko jaati k naam par sareaam prataadit karte hain...I'm witness of such one incident during college...,0,1
2757,2757,1.585687544972202e+18,"@MASK How do you get so much time from your very busy MP work 🤔. Shyaariya bhi likh te ho , LSG ki coaching bhi krte ho , ipl commentary, world cup commentary. We deserve more politician like you",0,1
661,661,1.5986374975251003e+18,Low Height वाले टारगेट के लिए अलग से रडार सिस्टम को भी इनके साथ जौडें। @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK,0,1
1327,1327,1.5832330211670835e+18,@MASK aku dulu sempet ga pake hijab. terus ngga tau kenapa tbtb ada rasa pgn pake jilbab krn liat org pake jilbab keliatan anggun gitu. akhirnya coba coba dan alhamdulillah setelah pake langsung nyaman dan merasa terjaga. semoga ttp istiqomah. 🫶🏻,0,1
325,325,1.5688996740227768e+18,The only LAW that all husbsnd r happy and won't complain is their sister in LAW 😂#MaritalRape,0,1
119,119,1.5819993861918843e+18,@MASK @MASK It is... Buying something to keep in order to wait for inflation...then increase the price and sell is haram...ask any Malam you know for more insight,0,1
2862,2862,1.5499897285059663e+18,@MASK @MASK Who is accountable for undertrials prisoners,0,1
4137,4137,1.5581206603705958e+18,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly  #RSSQuitIndia,1,1
279,279,1.5689958433359217e+18,"शादी एक ऐसा दरवाजा है, जिसके अंदर आने के बाद बाहर जाना मुश्किल होता है।  #marriage #MaritalRape  #MarriageStrike #BoycottMarriage ",0,1
1953,1953,1.5809159755701985e+18,"#Tribals have their own special identity and culture, they should not be associated with others.  #आदिवासी_जनगणना_कॉलम_दो #आदिवासी_जनगणना_कॉलम_दो @MASK @MASK @MASK @MASK @MASK ",0,1
2048,2048,1.5804583640014643e+18,"Fresh air from Indian forest, road map, all lakes, pond given by adivasi, dressing sense of dhoti kurta, many languages tradition festival, N they are giving us certificate😄 #JanjatiSwavalambiBharat ",1,1
1160,1160,1.5820479572765614e+18,@MASK यादव को pvt charter plane में उड़ते देख मिर्ची लग रही है 🌶🌶🌶🌶 ??? 😆😆,1,1
4124,4124,1.558820837884539e+18,"The national flag is a matter of pride for us. But, Mr. Savarkar and Mr. Golwalkar had not accepted the national flag. Tiranga Virodhi RSS",1,1
3052,3052,1.5848087050483425e+18,@MASK Indira Gandhi bhi to sadi k baad Muslim thi.,1,1
2322,2322,1.5808555242787963e+18,@MASK Esa agar Musalman karta to abtak uapa lag jata or bhand media to ....,0,1
4241,4241,1.580157747378606e+18,People talking about #Demonetisation. Soon Govt would be forcing people to use #CBDC / Central Bank Digital Currency. It may be called #Kuber coins.,1,1
3628,3628,1.585004324979343e+18,@MASK अति सुन्दर,0,1
3615,3615,1.5850552176113132e+18,@MASK Make them study from university and school not from Madarasa bibi,1,1
3059,3059,1.5848038687222129e+18,"@MASK @MASK Indira Gandhi was a disaster😂 Ramprasaad..Dashrath Prasaad seems to be an alien. The lady who changed the World map, who brought Nixon to knees, who brought Green Revolution, nationalised banks, who made India a nuclear power is a disaster according to this Andh Bhakt..Pity him!",1,1
3733,3733,1.5823089786372175e+18,@MASK Neutral venue  matlab Sardar Patel Stadium renamed ?,0,1
3287,3287,1.5851034452160965e+18,@MASK Pandey padte hain iss liye gyan viggyan mei aage badte hain  Pandey means knowledgeable bunch,0,1
1351,1351,1.5832186874981048e+18,In just about 5mins on sm I’ve seen: video of killing of Udai Al Tamimi; Israeli soldiers brutally arresting young Pal man holding him down on ground w gun; Israeli soldier confiscating bike of Pal child; 4 Israeli soldiers huddled over Pal woman on ground pulling her from hijab.,0,1
216,216,1.5754498241192507e+18,Until there is even 0.1% of gender equality in this country. Say No To Marriage.   #Maritalrape #Mensrights #MenToo #Men,0,1
2001,2001,1.5807442561800724e+18,I support heshtag #GGTU_से_वैदिक_कोर्स_हटाओ,0,1
3598,3598,1.5851058225140244e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK गोवर्धन पूजा की हार्दिक शुभकामनाएं 🙏🏻🚩,0,1
43,43,1.5814989035006853e+18,"@MASK @MASK She has learnt from Modi to give stupid logics and arguments to defend thei failure which country saw after demonetisation, every minister was giving nonsense logic to defend that. Modi considers people of India as 'Chutiyas'. He have no concerns for the country & it's people. ",1,1
2182,2182,1.362724173529772e+18,Bharatiya Janata Pawri's marketing seems to slow down every now and then and they have to come up with a new drama to lead the country. Sometimes Demonization or GST or Farmer's bill..to solve all this problems...Modi should keep Shweta as his marketing or PR.,1,1
3639,3639,1.5849790019444613e+18,@MASK Tum logo ka bhala buldojar baba karenge,1,1
2125,2125,1.3775997226307748e+18,@MASK On this April fool day.#AskYourPrimeMinister  -Price Rise -Unemployment -Poverty -Inflation -India 5 Trillion Economy -Women Safety -GDP(GAS-Diesel-Petrol price) -India's GDP Fall -Health care -Education -Smart Cities -growing Privatization -Farmer's Bill,0,1
2832,2832,1.5535757136633815e+18,Modi calls for speedy release of undertrials. To whom he is appealing as a Prime Minister? Is it a subjective matter? What exactly he can do as a PM?,0,1
385,385,1.5807025830641828e+18,Arsine 💙 nitrogen dioxide is secularism.,0,1
2172,2172,1.36445235059789e+18,"@MASK Having failed on triple Talak, 370, CAA and even against China at Galwan/Ladhak (remember Rahul- I will remove China in 15 min) against Modi/BJP and even on Covid vaccine, Farmer's bill-they are trying some new campaign every time ",0,1
2921,2921,1.1473577021981818e+18,@MASK @MASK Agreed. Major reforms r needed. People travel long distance 2 attend courts only 2 see adjournments. Prisons are overloaded with undertrials. Shortage of judges can be overcome by extnsion of wkg days & time. @MASK @MASK @MASK @MASK @MASK,0,1
2869,2869,1.5497557199053292e+18,@MASK He doesn't know that zubair is a celebrity for the exemplary work he's done.  Moreover it doesn't make sense to compare Zubair and the many undertrials. That's the state's failure to keep so many undertrials & why should it reflect on Zubair.,1,1
3169,3169,1.585845207194833e+18,"@MASK @MASK @MASK Tussi salyo Gandhi  te Godse de nasal de ho,,, apni maavan bhenan nu agge kar dende ho je koi thode na dhhaka kre tan...",1,1
3685,3685,1.5823249104286515e+18,"@MASK Gandhi and Nehru se nafrat hay.. Modiji ko Netaji Subhash, Bhagat Singh, Sardar Patel aur freedom fighter se compare kore.",0,1
737,737,1.578227475661742e+18,@MASK Open defecation 🤔,0,1
2221,2221,1.581184796784726e+18,@MASK हूं.... पर  UAPA को बनाये  रखा.... जिससे विरोध की आवाज़ को  जेल में सालों तक बंद रखा जा सके!  वो तो भला हो सुप्रीम कोर्ट का..... जिसने इसपर रोक लगाई!,0,1
1010,1010,1.5837130020708966e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Tum kshatriya ho ya dalit ? Buddhism ka profile picture change kro pahele.. kshatriya ka profile lagao.. Aur Buddhism kya hai wo @MASK Profdilipmandal ke account pr Jake dekho..,1,1
828,828,1.5754025126764913e+18,"Today 25 years ago in 1997, ISRO launched the PSLV-C1 / IRS-1D Mission on a PSLV-G Rocket. ",0,1
491,491,1.546205248569606e+18,"FLOOD  Mag: NA From: WFO JSJ Location: 1 NE BAYAMON, PR Time: 0220 PM  LT on 07/10/2022 Source: 911 CALL CENTER Remarks: Urban flooding affecting calle 15, behind rio bayamon and tennis court.  #PRwx ",0,1
3028,3028,1.584840802223915e+18,@MASK Indira Gandhi was a mu$|!m.. and so was Rajiv Gandhi.. so India had not 1 but 2 'minority' PMs,1,1
2223,2223,1.5811833451819336e+18,SC suspends the #Bombay HC judgment discharging #GNSaibaba in a #UAPA case accusing him of Maoist links. SC refuses Saibaba's lawyer's plea to let him continue in house arrest considering the fact that he is 90% disabled and wheelchair-bound. | @MASK reports,0,1
2861,2861,1.5499927804741755e+18,"In Gautam Navlakha Case, the Maharashtra State's prison department informed the Bombay HC that undertrials and convicts imprisoned under terror related offences under UAPA, MCOCA, sedition and naxalism are ineligible for regular telephone calls.  #GautamNavlakha",0,1
2671,2671,1.5857864829458473e+18,#EarlyMorningMusings It'll be interesting to watch for @MASK in the next IPL auction.,0,1
4055,4055,1.5595254783560458e+18,"@MASK @MASK Ji itne teji se tirange ka gala ghont doge kya bas karo , golwalkar ka gussa yaha mat utaro",1,1
1655,1655,1.5786336595143803e+18,@MASK @MASK Pehle round mein ghar wapasi,1,1
3229,3229,1.5858376196355525e+18,@MASK Gandhi,0,1
1497,1497,1.5392382289011095e+18,"@MASK @MASK To phir apne maulvio ko bolo ke Indian law ke hisab se chale..Kyo triple talaq pe rote hai , kyo hijab pe rote hai? Kyo 9 saal ki bachiyo se marriage karte hai🙄Pathar maro ge to G phate gi.Tu bhi try kar le💪🏼 ",1,1
808,808,1.57556763108377e+18,@MASK @MASK @MASK के सामने @MASK की कोई वेल्यु नहीं है...@isro is best✌️✌️,0,1
1157,1157,1.5820491485298033e+18,@MASK Aaj Hum Dalit Hai !! Jai Bhim 😀,0,1
3831,3831,1.5815412306341435e+18,"@MASK Aap bhagwan Krishan ki awlaad, Manish ji bhagat singh hai,italia sardar patel hai, aur janta fuddu hai.",1,1
1038,1038,1.5837018796700672e+18,@MASK Ye toh galt baat hy Dalit falana dehemka jaat paat kar k baatne wale aaj jodne ki baat kr rhe hy,0,1
3926,3926,1.5570538329196012e+18,"@MASK Godi Media are new india ke M. S. Golwalkar,K. B. Hedgewar INDIA IN NEAREST FUTURE WILL CALL THESE godi media anchors in these references.",1,1
3651,3651,1.5849523347564175e+18,@MASK @MASK Didi ji tab pakistan nam se kuch tha hi nhi meri behan ham to aapko bhi bharat ke log mante hai samajhe medam pahle maharaja ranjeet Singh ko to accept karlo sir gangaram ko to apna man lo or Bhagat Singh to apna man lo fir sunak bhi aapka ho jayega,1,1
1104,1104,1.5820752024687124e+18,@MASK Why Dalit savarn thing is bothering Congress now?,0,1
4472,4472,1.5782957247728187e+18,KVIC is sitting on the demonetisation shambles and has its hands in every pie by falsely accusing the Delhi government of corruption.#LG_Saxena_Ghatiya_Hai,1,1
273,273,1.575427559860228e+18,Lol at vadaks katharifying over the new marital rape law. Are they really worried that their wives will make false accusations on them??,1,1
3581,3581,1.5851369878494945e+18,@MASK ବସ୍ତି ଲୋକ ଯିବେ କୁଆଡେ We are privileged but they r not,0,1
3664,3664,1.5849293113790423e+18,@MASK सुधांशु मिश्रा जी मैं आपके ही प्रोग्राम देख रहा हूं न्यूज़ एटिन पर और अब आपका आ गए जो प्रोग्राम है मैं उसको भी देखने जा रहा हूं बहुत अच्छे वक्तव्य देते हैं आप इसलिए आपके कार्यक्रम में छोड़ता नहीं,0,1
2499,2499,1.5858477194445169e+18,@MASK @MASK @MASK @MASK @MASK हमारे 🇮🇳 कैप्टेन को कब समझ आएगा कि केएल राहुल को वर्ल्ड कप टीम का हिस्सा नही होना चाहिए।अभी इनको और प्रेक्टिस करना होगा।अभी टीम जीत रही है तो किसी को फर्क नही पड़ रहा है।लेकिन जिस दिन गडबड हुआ तब समझ आयेगा क्या गलती किया गया। समय है बेहतर खिलाड़ी को मौका दीजिए। ये वर्ल्ड कप है🤷,1,1
