,Sentence,Label,codemixed
704,Is it possible for to take the broom and clean whole of your colony on daily basis. Talk something sensible. It's you and me who can clean ourself. We are not animals who require someone to kick us to do right things. Neither we are slaves of anyone who can treat us the way he wants,1,0
707,U right,0,0
709,Thats why Bajaj is in such situation when other cos of his sector growing at a double digit.. dont use ur Bengali brain..,2,0
715,1,1,0
716,Only political person and government officer have big black money by way of cash gold property,1,0
719,if the govt can be deceptive why not the citizen decieve the govt???,0,0
724,Long back charges on withdrawal were introduced but later had to withdraw. It is unethical. Bank fully utilize clients funds and it was held illegal. Better checkup past experience.,1,0
726,"I am working for Indian company providing IT services for an Indian boss. In fact we earn abroad but spend in India. By the ways who's your comment related to my personal life. I am NRI, there millions here (people of all faith) working abroad and spending (investing) in India. From the time BJP has come to power all I see, is false promises, Gunda raj, GauRaksha, riots, etc. and people like you who are defending it and actually abusing the harmony which once was good between different communities. ",1,0
727,"""They (CPI-M) will come to know the strength of the BJP in other parts of the country if they did not stop violence against workers in Kerala"" ",2,0
730,Certainly not a good move by BJP. He don't have any vision except giving non sense statement.,1,0
734,"Madam, with all due respects, USA does a lot unlike our country ",1,0
735,Nice topic,0,0
737,Unions only want money for their members but what about work?,2,0
738,Election commision fail,1,0
747,Burn burn burn! :D,1,0
755,Thank you,0,0
758,"That's what happens when Aryens in our country largely illiterates are ruling Literare n knowledgable Dravidians . 
EC should not allow anyone below a graduate ( certainly not North Indian UP type of graduates) to vote in elections . ",2,0
759,"India is a Hindu country, don't be under any illusions ",1,0
761,azaan ends in 3 minutes nd    noise nd air pollution of vehicles disturb me throughout the day. So ban vehicles  too,2,0
762,Politicians are like diapers. They need to be changed often and for the same reason.,1,0
763,This is a genuine person and his point of view,0,0
764,Muslims ruling parties would never do what the present parties are trying to do.,1,0
770,No game plan on root level to make a healthy system. It's hard to understand how these guys can do whatever being told.,1,0
773,The world needs more men like you,0,0
780,"Poor infrastructure, sincere less and inefficient, even ignorant  teachers, and without professional supervision and up gradation! ",2,0
782,Laura from reality.,0,0
783,"@MASK K. Singh feels like you don't give f to feminism either. Count
yourself in. ",0,0
784,"A dismal state of healthcare for the poor in India.

While some people are busy plying in Range Rovers while the needy doesn't even get the ambulance service in emergency. ",1,0
786,She has been so priveleged all her life. But we have to work to meet our ends. We don't get to make our choices.,1,0
788,"ohh shut up, wealthy people converted their money anyway. 99% black money got converted into white bcz of BJP's stupid ideas. ",2,0
789,"Your opinion is mind blowing..No partiality, that is the good thing..Ã°Å¸â€˜ÂÃ°Å¸â€˜Â ",0,0
791,This type of people responsible for gulami of India  All English all muslim recruited native in their army and won battle and ruled India and kept people poor,2,0
796,"There are farmers on Jantar Mantar, veterans are on March too, there are people doing country proud and there are people struggling and THIS is newsworthy? Ugh! ",0,0
797,"You are dumb if you think that, nation building is the responsibility of the
people of the nation.. if they are getting influenced by films and doing wrong
thing the problem is with them not the movie ",0,0
798,"Comments like hi, I love you is so demeaning. Reflects the mentality of our society. Sigh.. ",1,0
800,I love u hot boys,0,0
802,"I agree with a lot of what you said. But a lot of things didnt make any sense,
like the way the love develops felt artificial and forced, and not
organically. Really not about feminism or misogynist, the movie as such didnt
make much sense. ",0,0
804,U SP people has ruined the UP no law and order. Go to any other state u will see the difference.,2,0
806,Needs another one tight slap.. SRK anyone?,2,0
807,If they were serious it wouldn't have sold it self to Tata in the first place. Now they keep saying all hell has broken loose at the slightest hint of insecurity for the work force.,0,0
808,For 60 years u ppl did it!! Wat is the result??,2,0
809,What did Congress do for 70 yrs. At least appreciate our pm he has shown in 2.5 yrs,1,0
810,Crude oil down but petrol high wow wat a governance,1,0
813,"yes, i want cnbc tv18 to be informative, interactive & fair. ",0,0
815,Please stop such nonsense statement. No results come from any talks. They are not at all worth of it. So tackle the situation as per the demand and betterment of the nation.,1,0
816,I like you,0,0
818,Very soon BJP will lose all the elections. India will be peaceful again.,1,0
822,howcome a puppet can work for the common people party,2,0
827,"Abrar whether you people live in density or alone,,,you people will damage the humanity,,,, important is you change your mentality towards supporting terrorism,,, bomblasting, killing innocents on the name of jihad,,, stop pleasing Allah doing all the possible crimes,,,,, stop dreaming for 72 hoors,,,    believe me every thing will be okay for you radicals ",2,0
828,"Winning elections is not important but living upto expectations of citizens.  These days people blindly vote for religion not development
frankly speaking we need activists of all like minded people who want to experience unbiased development these group of activist should keep a legal check on POLITICIANS, beurocrats to see they are functioning properly and not squandering public money.  This is  only way to save our country from religion based and corrupt politicians ",2,0
829,"This person is jocker. Whatever says is always wrong. Please dont entertain such people, it is just unfortunate such white incompetant elephants decides future of India. ",2,0
831,"Look who is talking :)

Last year, the singer, was caught in a controversy over singing on a Jet Airways flight using the airplane's public announcement system. As a result of his nuisance, the aviation regulator and the airline suspended five cabin crew members . ",2,0
833,You should add subtitles,0,0
835,"I bought One Plus 2 just about two months ago..2 days back I dropped it and got the entire screen cracked. Though it is working fine.
But I am not able to repair it due to unavailability of service centre in Jammu & Kashmir...
It's frustrating ",1,0
837,This channel gives me hope.,0,0
838,"Is this another managed story,just to defame DT??? When it's journalism, anything is possible!!! ",1,0
841,"Sir you are awesome about everymovie.  
Sir you justify all part of movie  
Thank you ",0,0
842,"Plz make "" Joker movie "" review ..sir ",0,0
844,"He did good JOB, MASHA ALLAH , LET HIS PARENTS BE GRANTED PARADISE BY ALLAH . ",0,0
853,So best remedy is to kill patient,1,0
855,None will believe you.,1,0
856,"Dude, stop watching too many movies, esp c grade Bollywood nonsense and nth grade of your domestic ones. ",2,0
857,"They are self centered , egostic , anti social & anti-national ! Communism is a failed ideology. Even worse that radical islam. ",1,0
858,Rajnath and Meghraj are part of the entire dirty game of demonetisation and have never missed an opportunity of doing flattery. Where is money which was to be brought back to India from Switzerland their boss is repeatedly speaking about with tears in his eyes. Chamchas have no right to write.,2,0
