,Sentence,Label,codemixed
281,Not actually they r suffered we small businessman also in dis list no industry no infrastructure,2,0
282,"The less you talk of this bugger Sonu the better.People of any Faith  be it  Islam ,Hindu or Christian should have no problem when holy Azaan is sounded vide Speakers or Bhajan broadcasted through Speakers  be it at any hour of  time,we should learn to respect and acknowledge the Holy essence of both the  Religion. ",2,1
283,You are not getting it. You should also vehemently oppose Bhajans if it is played at a high volume at unearthly hours. Please don't look at it in the  perspective of religion  but rather view it the light of your Democratic rights which none has right to violate. What if one of your family is unwell and trying to sleep when some loudspeaker starts blaring whatever may be the duration.,2,0
284,We have already given them reply in surgical strike they r rats in front of g8 army...They send their terrorist fight with all of them will b send to hell,1,0
285,"@MASK Paul , would you please give me your IMO or whatsapp number? I want to
chat with you. ",0,0
286,"Right! And parties like CPM, Congress, SP, who go out and blatantly ask for votes from a particular community promising goodies in return are obviously promoting communal harmony. Well done. You've cleared this level. Achievement unlocked: d1ckheadedness ",1,0
287,Nikhil Sinha So you mean to say a country without Muslim is the safest country in the world? Japan(a country with no Muslims) is on the 8th spot of most peaceful countries. Iceland(a place where 0.3% people are Muslim) is on the first place. Clear your misconceptions first about Islam.,2,0
288,All the diesel and petrol are being mixed with kerosene ...so our vehicles Do not last..,1,1
289,Terrorism does have religion when it's motivated by religion.,2,0
290,Then why such a Tweet.,1,0
291,#hinduphobe indian media burn burn,1,1
292,Why the eccentric lady is still in India?,0,0
293,Watch out for Lakshmi vilas bank n delta Corp timorrow,0,1
294,I don't see any reason in my favor to pay the fee happily :/,1,0
295,Islam never said in Quran shout on loudspeaker...  Yes every excessive use of loudspeaker should b ban...  U visit malwani in Mumbai n okhla delhi during Friday...  U will hardly find noise in okhla kutba shouting...  But in Mumbai malwani they shout for prayer call every day one after another on masjid speakers n kutba is like as if American r just about drop bomb n molvis giving his last speech before    raging war against America... Why it's so ? in Muslim area they don't use Mike as they use in mix locality...,2,1
296,The strike required on the Vaampanthi Aakaas of these naxalite. i.e. CPM and it's allies. Then only this problem will get solved. Otherwise they will keep on Producing  Traitors like Khalid Umer and Kanahyas !,1,1
297,have even ever seen someone like your brother or jut a friend killed in front of u before,2,0
298,we need to give strong reply .... they need not forget that.......,0,1
299,"Sanjiv, use burnol
Son. And have beef tikka then ",1,1
300,"I say from India. Parimani mam you are very beautiful. I Miss you so much. I
did the political science Honors from Jamia Milia Islamia University. I also
wish to visit you in Bangladesh. Happy Life. ",0,0
301,Which one should I buy now ?  Gruh / LIC Housing/ DHFL ?????,0,1
302,He (Hazare) dashed indians hope. Where is Lokpal bill for which u did so much drama ??,2,1
303,"that's bhajan not disturbing you coz it's in India..but it would be harmful for you if you living in Pakistan, Bangladesh, Iran,Arab etc country !! So stop your secular behavior !! He didn't tell to stop Azan or Arti but he just said that you don't do it in mike with high sound in morning !!    But so many sickular's turning it into communal comment !! ",1,1
304,Stand with jnu #standwithjnu #queer #supporter #spread the #word https:// twitter.com/akhilkatyal/st atus/729599936338268160 Ã¢â‚¬Â¦,0,1
305,"My son this is not 1971 and a brigade of our army is not combatting with the cowards of a whole country...  Its basically party time...  Punjab,  Nagaland, Assam and Kashmir will be separated ",1,1
306,Think so u have read Quran Anurag Mishra,1,1
307,Looking fr lesbian partner,0,0
308,"Great work Modiji,but even look into low class people and doctors and their hospitals also. ",1,0
309,Love you brother,0,0
310,So he joined bjp internally.,1,1
311,Place name please,0,0
312,today reliance will give 4Ãƒâ€”score of india mb 3g data. so i want india to bat first...#indvsuae,0,1
313,ItÃ¢â‚¬â„¢s black law period,0,1
314,Disney's Pixar's Up movie review,0,1
315,Remove reservation.. continue providing financial aid to under privileged. Let Merritt prevail in jobs.,1,0
316,"The headlines ""he won the trust votes"" should be reworded as "" he has bought the votes""  Now, we face the hard truth that money and power wins, what else can u expect from a corrupted group ? ",2,0
317,Police might have been busy catching the bikers with helmet and other riding gear on. Coz they are the only problem on road.,0,0
318,You can not justify the hike to meet the fiscal deficit,1,0
319,Hazare is a stooge of RSS,1,1
320,Oh yeah cave civilisation can claim that .. after all u r their illegal creation Ã°Å¸Ëœâ€°,0,0
321,Salute to jahangir,0,1
322,"Before you lose 5 minutes a night, now it'd be more. ",1,0
323,Blade fool,2,0
324,What kind of media is this!!first they make headlines of indian soldiers being killed by rocket launchers n now about mutilating their dead bodies....this can happen only if Pak army crosses LOC....btw it looks like a #RealSurgicalStrike with evidences on indian media,2,1
325,"8505050887#get_immediately_solution_for_your_all_problem_contact_now & whatsapp
Vashikaran, love marriage, love problem, family problem, husband wife problem, business problem, child problem
#solution_with_100% guarantee ",0,1
326,"Communists vermin were behind Partition of India, https://www.youtube.com/watch?v=lfbUE5tp0zE ",2,1
327,@MASK shut ur polarizing mouth n speak on triple Talaq!!! Wen u talk on other external affairs then y dont u speak ur inner sin?? Beta Jab Anna ji ko bolre ho to soncho kitna tum honest ho??,1,1
328,"Boys n girls should have equal rights.  
Whats deemed right for girls should right for boys too n vice versa ",0,0
329,"Chapter of RSS golawarkr chapter 29 n verse 420 forcing on others community of indians to eat what their choice of menu   food should eat. moron grow up its ours India secular and democratic country.! 
Your party is ruling in the state of  Goa & NorthEast can't ban beef there and cant ban on export too and here talking to be ban in kerala...hahaha moron bhakto ",2,1
330,gangaa mamgai what u want mam??,0,1
331,Every indian minorities must know they are minorities and will be minorities if we unite on black anti social doings,1,0
332,That is why Kashmir situation goes worst day by day,1,0
333,Vasa Madhukar Never for the wrong reasons. I had stood with him very firmly during Gujarat riots.,1,1
334,Facilitating bank thuggery is the idea behind this exercise. Who said banks love you?,2,0
335,Subhashree Mondal what,0,1
336,RSS agent,2,0
337,"Has he become just another Markandey Kataju? Giving statements after statements only for TRP. 
Where are his genuine supporters? 
Where is 'HIS' Janlokpal Aandolan? 
.
By now he should have learned that people support AK more than him because everyone knows in India nothing can be changed without power. ",1,1
338,Mr saini why r u creating trouble for BJP govt. If this remarks r true,0,1
339,What is your view on telecom for a 6 month perspective? Especially the smaller players like idea and RCOM ?,0,0
340,You have to be opportunistic to be successful. If you are not then you are doomed brother.,0,0
341,Did it win...really LOL,1,1
342,If he was Arvind Kejriwal- he would be trolled,1,1
343,rt if you are laughing at pakistan... hahhahahahahahahahahahahahahahahahahahahahahahahahahaha #indvspak #pakvsind,0,1
344,how we can think about justice when number of law makers are rapist & big criminals..?,2,0
345,Parth jindal looks like chip of an old block. Watching him reminded me of young sajjanji way back in 80 s,2,1
346,He is duffer,2,1
347,right bro from dubai,0,0
348,Great wall cannot be the barrier for Great leader <--->Great leader knows how to use the chewing gum for climbing <----> For Great barrier Reef steve ballmer.,0,1
349,another attention seeker after gambhir nothing else,2,1
350,Happy birthday sir.,0,0
351,Rajshree Jena real face haha world know ENDIA face,1,1
352,Vidyut Kauntia Put this into perspective and then some of the graduate pay cheques seem outrageous !!,0,1
353,Nice Comedy bro Ã°Å¸â€˜Â,0,1
354,Who will be be headeding 100 Pakistani soldiers?? TV channel? Or through Yoga,1,1
355,"Sagar Chavan only I've to worry, it's my state. Excuse me Maharashtran plz ",1,1
356,It will not surprising if martial law is declared and Army have to do everything as necessary,0,0
357,He was boy friend of your mother,1,1
358,Yogi Adityanath should have come in her support .His support would have salutary  effect on the loose cannons in his party.,1,0
359,"Yogi Adityanath, BJP could have opted someone else. Its UP not VHP. The way this man has given aggressive statements, it makes him only suitable for VHP & Bajarang Dal and not for CM post that too of UP. BJP has made an arrogant move. I am a supporter of BJP but not for this move. ",1,0
360,"Even army personnel are given life sentences over cases of fake encounter and
rape cases by army court. So there's nothing like we can't question them.
Questioning doesn't categories you in sexist or others ",0,0
361,"We were using Cola n Pepsi for toilet cleaning n it worked!!!!
But after some days due to cola effect toilets tiles got more vulnerable...
Now SBI wants from us to drink this holy water as a part of digital revolution!!!Ã°Å¸ËœÅ“Ã°Å¸ËœÅ“Ã°Å¸ËœÅ“ ",1,1
362,What an foolish women...,2,1
363,Tital itself is biased. India has been subjected to minoritiesm in the name of secularism. Now India is only restoring secularism!,1,0
364,"judicious stap by Guy,May God keep him safe.If laws not on his side, what else
a men can do? ",0,0
365,Useless remark,2,0
366,Ask 100 people what their jio phone number.. not even 10 guys remember.. Jio is gonna close down the day it starts billing..,1,0
367,His point is relevant and should be appreciated.. there is actually no point in broadcasting religiousness by loudspeaker..either its in Islam ..Hindu or any .. we all have our free mind set to follow or unfollow religion..It shouldn't be pressurised on anyone .. everyone is not interested in listening to Azaan or Aarti or Jagrata ... it should be kept in the ears of the ppl who are there at a place to listen it ..Loudspeakers use should be prohibited for religious songs.,2,1
368,I think better buying opportunities will come up in December 2016,0,0
369,"This applies to all religions, sir. ",1,0
370,dog,2,0
371,We need mens in the army not gay,0,0
372,"Dear PM, hope you'll achieve the same.
But you're going too fast and we expect you deliver it as well. ",1,0
