,Unnamed: 0,id,tweet,aggression,codemixed
4535,4535,1.5849548490235167e+18,"A problem which relates to your concept map about health is: ""What are some of the logistical challenges with mental health care access in the Canadian health care system and how can they be addressed?"" @MASK #EM203problems",0,0
1434,1434,1.5986914852178698e+18,@MASK @MASK @MASK @MASK   @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK sir. made a thread on indian army camouflage I would like to know your perspective too. Do have a read !,0,0
3013,3013,1.5768480673572823e+18,@MASK They are doing this campaign to alibi the love jihad cases.,0,0
4140,4140,1.5449158162565325e+18,"@MASK @MASK @MASK Peaceful biryani lovers are openly beheading kaafirs out of ""emotions"" and you ask me to check the same.  Muslim population is barely 14% in India but their share among undertrials in 20%. And the data of Hindu inmates puts Dalits and others separately. Read the headline atleast.",2,0
304,304,1.5820194032473375e+18,"@MASK Question is, how will it get better under the republicans. Other than cutting social security and Medicare, they offer no solutions for inflation ",1,0
5261,5261,1.578796310538248e+18,"@MASK @MASK No original ideas or polies of Jumla Party - except hate, anger and communal polarization.  It's only economic 'Masterstroke' (Demonetisation) has dealt a lethal blow to the economy. ",2,0
2212,2212,1.5835745383227064e+18,How long has the sofa been back on the Graham Norton #GrahamNorton show? Not seen the show since the end of #lockdown !,0,0
1232,1232,1.5464376319108383e+18,Sir basic flood management starts months prior to rainfall in urban centers forget big metropolis like Karachi.,0,0
4081,4081,1.5485514559967724e+18,"Nobody tweets about criminal justice reform until their friends don’t get bail 🙄  In India, 75% in jail are undertrials.  Accusations against a vast majority of them will never be proven.  Yet, they are now in jail.  As a society, clearly we don’t care.",1,0
4777,4777,1.5807769500709028e+18,@MASK Demonetisation is really fishy just days after it was announced crores  of the new currency was seized in Bangalore  They banks collected most of the 83 % of the currency which was demonetised so there was no black money,1,0
2625,2625,1.5837351757535396e+18,@MASK Muslims consider interest charges anti-faith,0,0
241,241,1.58201969860599e+18,@MASK Them and the housing rental market fueling inflation 😭,0,0
364,364,1.581999940863021e+18,@MASK @MASK @MASK You are aware that you just self owned? People are complaining about the inflation due to the dollar and here you are talking about how you benefit. Hence you are in support of the depreciation of the Cedi as long as your dollars gets you more. So what defense are you playing?,1,0
4057,4057,1.5500020193390633e+18,"An arrested person is denied bail only if he being outside will lead to destruction of evidence. If not, he should be let out on bail till the trial is over, as there is no reason to keep him as an undertrial. (God only knows Indian jails are full of undertrials) 8/n",1,0
3674,3674,1.5858717383902536e+18,"@MASK @MASK @MASK Barring the IPL stat padder, we have one of the best top order. I mean with Kohli back in form, with SKY in the form of his life, Hardik in an ultra confident & calm mode, Rohit is not at his best but not in bad form either, DK also shows his value from time to time.",0,0
4973,4973,1.580189270391677e+18,"@MASK It has everything to do with higher smartphone coverage, affordability of phones, 4G internet, and ease of use of improving apps. Very little to do with demonetisation. ",0,0
383,383,1.581999818863673e+18,@MASK Is he also responsible for inflation in the rest of the world? I don’t hear other countries blaming him.,1,0
5371,5371,1.5767642267475187e+18,@MASK @MASK bjp fails. 90 cr fake notes found in Gujarat. Demonetisation flops.,2,0
1041,1041,1.5688765229914153e+18,@MASK @MASK Your sympathy don't do shit for women who face it. And marital rape is a concern and there will definitely be law for it soon.,1,0
3689,3689,1.585864116190663e+18,"T20 tournaments have been too much fun this year. IPL, Asia Cup, T20 World Cup 🥶🥶🥶🥶 Hope Raza sir gets an IPL contract. A quality No.4 v spin and can bowl 4 overs of spin.",0,0
841,841,1.575453976656773e+18,It's an advice for all  men to kindly make a video during sexual Intercourse so that when your beloved wife accused you in public then  at least  you should have  something to show😡😡😡😡 #MaritalRape,2,0
4940,4940,1.5802257882589225e+18,#Demonetisation it has helped many understand black money holders were horrified and includes big politicians including Mr P C now arguing in supreme court  that is politics  live and let live,2,0
2133,2133,1.5835786454359327e+18,"Currently on VOTING LOCKDOWN. Your feed will be flooded with polls and voting related tweets.  If you don't want to see it, please mute or unfollow. Thanks! ",0,0
3806,3806,1.585711774686663e+18,@MASK We don't need Pakistani players in IPL.,2,0
4639,4639,1.5821788757818447e+18,"Indian Congress president election:  During Independence time, 15 parishad congress committee were asked to vote and choose the cong. Prez and India's First PM. Out of 15, 12 voted for Sardar Patel. Still, Nehru became the Prez and India's PM. All the best @MASK",0,0
1806,1806,1.5724836169906913e+18,"@MASK U r wrong India became Open Defecation free, almost all public places got much cleaner than before,Railways witnessed huge turnaround including railway stations Ppl think at least twice before throwing garbage in open,they ask for dustbin Behavioural chnges tke tme but happening ",0,0
2182,2182,1.583575904865104e+18,@MASK Do you think this is because we have weakened our immune systems with lockdown and so many vaccines and boosters…,0,0
181,181,1.5820200060572344e+18,"@MASK @MASK Weird, inflation is a world wide problem at the moment. ",0,0
4549,4549,1.5858911022964572e+18,@MASK Nehru was the PM who allowed himself to be manipulated by the wife of a Britisher who came to India to oversee the partition.  (As per the daughter of the Mountbatten)  Nehru also offered the Britisher the post of Governor General.,2,0
2583,2583,1.5837527272422523e+18,@MASK Check the small print.  * Excludes Uyghur populations and other mostly-Muslim ethnic groups in the north-western region of Xinjiang,0,0
4490,4490,1.585843510120698e+18,@MASK Never seen this before. Is it an ASD - PDA complex? What’s the blue jet I am seeing across the septum? Is that flow reversal from Pulm HTN?,0,0
5312,5312,1.5779587316857285e+18,@MASK @MASK Demonetisation was a Cruel Joke on the Indian and a Lunatic Unplanned Decision which saw 80 amendments in 50 days with 3 changes in a day twice. And RBI counted the Notes for a year+ as if sent uncounted.,2,0
1621,1621,1.5820356549002076e+18,"WHEN WILL BLACK PEOPLE STOP SUPPORTING THE BLACK WHITE SUPREMACIST KANY WEST? Conducted himself as the ignorant, racist, bigot LIAR with misinformation in true Fox style in a recent interview. He will lead a generation of young Black people to the tree for lynching. STOP HIM NOW ",2,0
2270,2270,1.5835708791242342e+18,This security line funny af we are slowly becoming a little family,1,0
4847,4847,1.5804902145851392e+18,"@MASK You are most experienced politician, you know how to loot the public money, just glance at your colleagues without demonetisation how they have looted which is enough for next 10 to 20 generation, so to loot the money there is no need of demonetization ",2,0
967,967,1.568991031789785e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK But I think the Marital rape law comes into force  Do women think the law would make them cheerful?  I think young men in India will not be willing to marry women and go to jail   women will lose men's love and cooperation  women will not find job  they will be an object of hate.,2,0
2160,2160,1.583577328260907e+18,Did I still wait until the night it was due to start my draft? Yes,0,0
2161,2161,1.5835773141592596e+18,"Hi,yall! Playing with my human is a much needed habit of staying sane in order to get through level 4 lockdown, My human once told me a story:  Jodie, who is a nurse, he  saved a village from the deadly virus, and he  saved a village from the deadly virus ",0,0
3259,3259,1.583575675377623e+18,"@MASK They did. In the House, Senate, and Oval Office. For both Obama and Biden. You didn't do shit. ",2,0
1481,1481,1.5986482844487148e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Congratulations ma'am, I consider myself fortunate for working under your command ",0,0
5439,5439,1.5835737665334515e+18,"@MASK I was 6. On an AF SAC base. My dad was on flight alert to deliver nukes. Base on lockdown, we knew we were primary target. But this was normal to us. Constant alerts throughout Cold War. I wasn’t scared because it was part of daily life. I fully expected we would die. No biggie. ",0,0
1460,1460,1.5986692168526316e+18,@MASK Indian army should prepare itself,0,0
315,315,1.5820003617782047e+18,"@MASK Inflation through the roof, families relying on food banks, farmers being ripped off by the supermarkets and struggling. All in the UK right now.  Pouring away food and drink will inflate prices, push more people into poverty and destroy agriculture. This is not a solution ",1,0
