,Unnamed: 0,id,tweet,offense,codemixed
474,474,1.5819991951748833e+18,"@MASK @MASK @MASK @MASK is there an equivalent in gaming though? It feels like the core problem is not just that gaming needs to reduce inflation when player growth reduces, but that also it is fundamentally difficult to reward *active* engagement with tokens without skewing incentives. ",0,0
1857,1857,1.5754903730397263e+18,@MASK @MASK Congratulations Sir. You are the pride and inspiration of all Indians. 🌹🌹🙏🙏🙏,0,0
5356,5356,1.576998495646777e+18,@MASK No never he even made his old mother stand in Q during demonetisation which was obviously caught by camera placed for the purpose,0,0
1219,1219,1.5465432849060372e+18,"We are pleased to share with you the publication of the paper “Population displacement and urban conflict: Global evidence from more than 3300 flood events”, by our Dept’s professor David Castells-Quintana (@decastells) and co-authors, in the Journal of Development Economics ⬇️ ",0,0
4790,4790,1.580727803645145e+18,"@MASK So demonetisation was to be discussed in parliament and your like minded could have fixed their currency , laughable ! Article 370 was not discussed and then you conveniently omit a word called temporary provision which was also part of tut . Why did Nehru arrest Shekh ? ",1,0
3130,3130,1.583589141039964e+18,@MASK @MASK First female Time Lord was the Doctor's granddaughter Susan in 1964.,0,0
4872,4872,1.5804198835607306e+18,@MASK Pl watch #Primetime by @MASK yesterday. He gives all information about #Demonetisation  which #Godimedia wud never give,1,0
1701,1701,1.578892822379262e+18,@MASK @MASK @MASK Me too  The low hanging fruit would be having Apu start shitting in front of the Kwik E Mart and and Homer has to tell him to knock it off but instead discovers joy in open defecation,0,0
1632,1632,1.582026170790396e+18,@MASK Until the lynching happens,0,0
2743,2743,1.5832240377945457e+18,@MASK @MASK @MASK It's really not only the hair...they beat up school children to death and force their families to go with regime's story line that it was accident or suicide. They've done that everytime people have ask for any right. Hijab is only one of them. Iran is like a large prison.,0,0
1612,1612,1.582048393723261e+18,"@MASK STEM & “reason” were used to justify slavery, eugenics, lost cause, lynching, segregation.  Was it not identity politics - when? only white men owning land could vote  Only whites could get FHA loans Only whites cld drink from certain water fountain   Your rewriting history! ",1,0
4126,4126,1.5467426760530412e+18,@MASK Was Supreme Court oblivious of this fact earlier?? If so imagine the destiny of this nation.  A Judge presides on the Supreme Court Bench after spending decades in inferior courts but doesn’t know the plight of undertrials; what comes to mind??,1,0
3208,3208,1.583580719687045e+18,"To the girl with the light pink hair with the RNG hoodie, I’ll be a shoulder for you to cry on ",0,0
1667,1667,1.581981728737935e+18,@MASK This shows why India reached 107 of 121 hunger index.,0,0
3963,3963,1.556202564777308e+18,As per a report there are a number of #undertrials in India languishing in jails without trials.  The life term is 14 years after which the convicted get released from the prison.  Is it not unfair on the part of the #undertrials?  Should not the #Indianjustice system be revised?,0,0
3901,3901,1.5856768372622213e+18,"@MASK @MASK Pakistan was lucky as India was playing with India-B   Indian side don't have Bumrah and Samson, we're just playing with IPL frauds like Harshal Patel and Axar Patel",0,0
2016,2016,1.5834255775155528e+18,"@MASK @MASK @MASK who tf cares ?? children are being exploited in this country. it doesnt matter if they’re migrants or not, they are KIDS ",0,0
4443,4443,1.5848395349065933e+18,@MASK @MASK @MASK Indira Gandhi imposed an emergency but who passed the order? It's then President of India. Educate ur self,0,0
304,304,1.5820194032473375e+18,"@MASK Question is, how will it get better under the republicans. Other than cutting social security and Medicare, they offer no solutions for inflation ",0,0
5429,5429,1.5835745383227064e+18,How long has the sofa been back on the Graham Norton #GrahamNorton show? Not seen the show since the end of #lockdown !,0,0
2891,2891,1.577566975689392e+18,@MASK Their faith is so regressive that they r suffocating from within but cant say so due to cruel laws of blasphemy! Afterall their ancestors were Hindus who were converted by force. They must do ghar wapasi to get rid of their sick ideology!,1,0
5204,5204,1.579291192482992e+18,"They succumed to demonetisation, gst and other forms and today struggling to settle their stressed accounts for their survival. Judiciary denies demonetisation being subject of business failure. RBI and finance ministry could not restructure their npa and cibil guidelines 2/3 ",0,0
3034,3034,1.5802183259838218e+18,"@MASK Why do they hate English? Because English is the language of liberation and salvation of Dalits, Adivasi, Disadvantage people ",0,0
3558,3558,1.5858528454754017e+18,@MASK @MASK @MASK @MASK Which planet?,0,0
4029,4029,1.5514526386417336e+18,SC pulls up Uttar Pradesh government and Allahabad High Court for not ensuring that undertrials languishing in jail be released without delay. Court asks state to provide details of 853 prisoners who are languishing in jail for more than 10 years.,0,0
1955,1955,1.5834329114532332e+18,@MASK @MASK @MASK They look like bloody migrants themselves. This Country is finished.,1,0
4812,4812,1.5805956468094031e+18,@MASK Infact another demonetisation is required for Rs 500 and Rs 2000...  Like DBT is appreciated by IMF.. Demonetisation will be appreciated if we stick to hard currency with Maximum  Rs 200 only,0,0
5303,5303,1.578106143913615e+18,@MASK Indians should not laugh at this. Demonetisation is only 5 years old.,0,0
797,797,1.581000651600904e+18,"What about marital rape? ""Well you got married to them so you consented at some point""  ""Abortions cause depression"" So how do you feel about postpartum depression? ""What's post-mortem depression?"" ",0,0
1888,1888,1.575319346582274e+18,@MASK @MASK @MASK @MASK @MASK Yeah sure..we can't survive without animals..,0,0
1601,1601,1.5820552780357304e+18,@MASK I wonder if he approves of Lynching  I think I know the answer  Humans are very easy to manipulate. Look at prevelance of Religion and Advertising,0,0
2903,2903,1.577213211606102e+18,@MASK No we bar dance don't indulges in Love Jihad or call it Kufr.,1,0
4980,4980,1.580155688361218e+18,"4. Was demonetisation a proportionate policy measure to combat black money?   Mr. Chidambaram stated that 11 crore people stood in queues, facing disproportionately immense hardship as a result of demonetisation. ",0,0
2938,2938,1.577136506224857e+18,"@MASK @MASK @MASK Exactly Parents need to set good example & guidance to girls  They must handle their girls gently but firmly M boys are taught/trained by the Love Jihad racket to pick minor girls as they are easy prey The boys woo, give lot of attention and spend money on  the girls to trap them ",1,0
2178,2178,1.5835761727217664e+18,@MASK No they shouldn’t. Balloux was less anti-lockdown than anti border control though.,0,0
3316,3316,1.3635563639856906e+18,@MASK Playbook-Make AOC a hero again. We all know Biden doesn’t give two f’s about the budget or people. This looks to be going the way of the “minority” farmer’s bill - “white” farmers won’t get relief. It’s redistribution & harm to a targeted group. All small farmers matter.,0,0
955,955,1.5754250256493855e+18,"@MASK All these matters only to Hs. Now every application for divorce will allege marital rape, like dowry harassment. How will a husband counter a rape allegation. As usual, Supreme, also in confusing and creating strain in relationships ",0,0
4287,4287,1.585928236491481e+18,@MASK There is no climate emergency,0,0
3594,3594,1.5858482247864852e+18,"@MASK @MASK @MASK @MASK Then women’s cricket will never hold a respected place in Indian sports entertainment irrespective of how well they do. Our Indian men and their mentality about watching men play,  versus women, is still out from the dark ages.",0,0
3628,3628,1.5858442334493775e+18,"@MASK @MASK @MASK Behind the stumps, your performance is questionable ☺️",0,0
3775,3775,1.58581487835845e+18,"@MASK @MASK Dhawan is LITERALLY a terrible t20 player with among the least strike rates, even in ipl Thanks",0,0
1388,1388,1.6007971255744755e+18,"@MASK In 1947 war between India and Pakistan  , soldiers (jihaadis) who were followers of shitlam in Indian army , butchered Hindu soldiers. ",1,0
4028,4028,1.551565066486616e+18,#sscscam  There should be a detailed enquiry and investigation in SSKM and state govt hospitals how they provide customised health reports to help the undertrials and under investigation tmc leaders escape interrogation and investigation by @MASK @MASK or put up a story,0,0
3169,3169,1.5835843999035845e+18,"I'm really seeing progress in my mom over the years, slowly introducing her to different Marxist ideals. She is a good christian woman in many ways, despite her flaws. She is very generous and giving. She's so shy tho and that has kept her isolated. ",1,0
1037,1037,1.568878235286671e+18,Biggest feminist of all in India is scared that she may loose it in Supreme Court. But surely she does know the art of peddling lies through social media . #MaritalRape #BoycottMarriage,1,0
4250,4250,1.137591066448814e+18,@MASK Why don't she just go through inmate details of India ! She will get to know detail of undertrials & convicted inmate of this peace loving people !,1,0
3845,3845,1.585695689031418e+18,"@MASK @MASK Unpopular Opinion: if this shit happened in any ipl match,then match-fixing would have been in trend by some plastic fans this shit is pure 'hagna' or choking under self-created pressure 😂",1,0
4340,4340,1.5859113288828887e+18,"No stream today, family emergency. &lt;3",0,0
638,638,1.5820019832545935e+18,@MASK @MASK If “just saying no” was that easy we wouldn’t have so many victims of rape sir. Your logic is highly flawed.,0,0
